spotify_track_uri,ts,platform,ms_played,track_name,artist_name,album_name,reason_start,reason_end,shuffle,skipped
0ySYHJm1Bf5P6vEsdeSYb0,19-07-2023 17:38,android,142093,"Rigoletto, Act III: La donna è mobile",Giuseppe Verdi,Opera Arias - Nessun Dorma - Casta Diva - O Mio Babbino Caro,trackdone,trackdone,TRUE,FALSE
6FpIeOLGVzgItEYddPHiFs,19-07-2023 17:44,android,348733,I Puritani / Act 1: Oh! vieni al tempio,Vincenzo Bellini,Bellini: I Puritani,trackdone,trackdone,TRUE,FALSE
2DATcVxBdGcIIGd0sb1s4X,19-07-2023 17:47,android,195186,"Don Giovanni, ossia Il dissoluto punito, K.527 / Act 1: ""Là ci darem la mano""",Wolfgang Amadeus Mozart,Mozart: Don Giovanni,trackdone,trackdone,TRUE,FALSE
3nbcin8kl89hboxQBKaLR0,19-07-2023 17:50,android,167786,"Manon Lescaut / Act II: ""In quelle trine morbide""",Giacomo Puccini,Verismo,trackdone,trackdone,TRUE,FALSE
2ejVc73K8orfIk9W2uZKlg,19-07-2023 17:53,android,190226,Cavalleria rusticana: Intermezzo,Pietro Mascagni,Mascagni: Cavalleria Rusticana/Leoncavallo: Pagliacci,trackdone,trackdone,TRUE,FALSE
1LXL7uXCsUqGIBwZ8ic9Ul,19-07-2023 18:04,android,38613,Júrame,María Grever,50 Greatest Tracks,trackdone,logout,TRUE,FALSE
6emHtIOBRWxQWyeN5KEtXg,19-07-2023 22:16,android,160580,"Va, pensiero",Luciano Pavarotti,Pavarotti & Friends For The Children Of Liberia,clickrow,logout,TRUE,FALSE
6emHtIOBRWxQWyeN5KEtXg,19-07-2023 22:24,android,78142,"Va, pensiero",Luciano Pavarotti,Pavarotti & Friends For The Children Of Liberia,appload,trackdone,TRUE,FALSE
6xZGds6ClLaEPeyep1C8si,19-07-2023 22:29,android,285333,Rinaldo / Act 2: Lascia ch'io pianga,George Frideric Handel,Handel: Rinaldo (Original 1711 Version),trackdone,trackdone,TRUE,FALSE
1aedGJcS0OmGSzzO5iskIV,19-07-2023 22:35,android,400506,"L'elisir d'amore / Act 2: ""Una furtiva lagrima...Eccola!""",Gaetano Donizetti,Donizetti: L'Elisir d'Amore,trackdone,trackdone,TRUE,FALSE
3nbcin8kl89hboxQBKaLR0,19-07-2023 22:38,android,167786,"Manon Lescaut / Act II: ""In quelle trine morbide""",Giacomo Puccini,Verismo,trackdone,trackdone,TRUE,FALSE
5yD48KoADpCIWWzbzMnhMq,19-07-2023 22:40,android,107022,"La fille du régiment / Act 1: Ah! mes amis, quel jour de fête!",Gaetano Donizetti,The People's Tenor,trackdone,trackdone,TRUE,FALSE
7DKv6FjD4xxeT4ZmEdec9W,19-07-2023 22:44,android,250493,"L'elisir d'amore / Act II: ""Una furtiva lagrima""",Gaetano Donizetti,Donizetti: The Elixir of Love,trackdone,trackdone,TRUE,FALSE
1LXL7uXCsUqGIBwZ8ic9Ul,19-07-2023 22:48,android,222906,Júrame,María Grever,50 Greatest Tracks,trackdone,trackdone,TRUE,FALSE
5Adxsld8lL9MLcaULeoSKu,19-07-2023 22:52,android,269226,"Bizet: Carmen, WD 31, Act 1: Habanera. ""L'amour est un oiseau rebelle"" (Carmen, Chœur)",Georges Bizet,Pure - Maria Callas,trackdone,trackdone,TRUE,FALSE
48K6A6FIx6HnP2qrpOGu3v,19-07-2023 22:57,android,294586,"Catalani: La Wally, Act 1: ""Ebben? Ne andrò lontana"" (Wally)",Alfredo Catalani,Pure - Maria Callas,trackdone,trackdone,TRUE,FALSE
41XiurZlYzjsKtQUG8VS5L,19-07-2023 22:59,android,129915,"Puccini: La bohème, Act I: Che gelida manina",Giacomo Puccini,Pavarotti Forever,trackdone,logout,TRUE,FALSE
41XiurZlYzjsKtQUG8VS5L,19-07-2023 23:02,mac,0,"Puccini: La bohème, Act I: Che gelida manina",Giacomo Puccini,Pavarotti Forever,remote,endplay,FALSE,TRUE
41XiurZlYzjsKtQUG8VS5L,19-07-2023 23:06,mac,278818,"Puccini: La bohème, Act I: Che gelida manina",Giacomo Puccini,Pavarotti Forever,clickrow,trackdone,FALSE,FALSE
6emHtIOBRWxQWyeN5KEtXg,19-07-2023 23:10,mac,238187,"Va, pensiero",Luciano Pavarotti,Pavarotti & Friends For The Children Of Liberia,trackdone,trackdone,TRUE,FALSE
7DKv6FjD4xxeT4ZmEdec9W,19-07-2023 23:15,mac,249878,"L'elisir d'amore / Act II: ""Una furtiva lagrima""",Gaetano Donizetti,Donizetti: The Elixir of Love,trackdone,trackdone,TRUE,FALSE
7HVGIvTFnxf5AXZ5nGIVgq,19-07-2023 23:19,mac,284151,Rigoletto - Bella Figlia Dell'Amore,Luciano Pavarotti,Rigoletto - Highlights,trackdone,trackdone,TRUE,FALSE
0majbxP137uZRM3LoTvVrv,19-07-2023 23:25,mac,311501,"Aida / Act 2: ""Gloria all'Egitto""",Giuseppe Verdi,Opera Choruses,trackdone,trackdone,TRUE,FALSE
2NQJ7r83PSAFELsKAEIU4v,19-07-2023 23:29,mac,252274,"La bohème, Act I: O soave fanciulla (Love Duet)",Giacomo Puccini,Puccini: La Bohème,trackdone,trackdone,TRUE,FALSE
1LXL7uXCsUqGIBwZ8ic9Ul,19-07-2023 23:32,mac,222793,Júrame,María Grever,50 Greatest Tracks,trackdone,trackdone,TRUE,FALSE
41ujv4mhxlqR8nlnieDpDp,19-07-2023 23:35,mac,175507,"La traviata, Act I: Libiamo ne' lieti calici ""Brindisi""",Giuseppe Verdi,Verdi: La Traviata,trackdone,trackdone,TRUE,FALSE
7KY086jJEEaFUoJqyBgFwy,19-07-2023 23:40,mac,261561,"Le nozze di Figaro, K.492: Overture",Wolfgang Amadeus Mozart,Mozart: Le Nozze di Figaro,trackdone,trackdone,TRUE,FALSE
4OlcB3a0LJIrltfQt8vV1S,19-07-2023 23:43,mac,221718,"Pagliacci / Act 1: ""Recitar!...Vesti la giubba""",Ruggero Leoncavallo,Verismo Arias,trackdone,trackdone,TRUE,FALSE
7oMlqOqSLszoitbRQTKAen,19-07-2023 23:47,mac,209773,"Le nozze di Figaro, K. 492 / Act 3: ""Sull’aria ... Che soave zeffiretto""",Wolfgang Amadeus Mozart,Mozart: Le nozze di Figaro,trackdone,trackdone,TRUE,FALSE
4ErQ9so16QNxy0srB7vJE7,20-07-2023 00:06,mac,169752,Gianni Schicchi: O mio babbino caro,Giacomo Puccini,Opera Chill & Relax,trackdone,trackdone,TRUE,FALSE
1TtKrLAquXhSgugyExXTQz,20-07-2023 00:12,mac,323482,"Saint-Saëns: Samson et Dalila, Op. 47, Act 2: ""Mon cœur s'ouvre à ta voix"" (Dalila)",Camille Saint-Saëns,Pure - Maria Callas,trackdone,trackdone,TRUE,FALSE
5Adxsld8lL9MLcaULeoSKu,20-07-2023 00:39,mac,212197,"Bizet: Carmen, WD 31, Act 1: Habanera. ""L'amour est un oiseau rebelle"" (Carmen, Chœur)",Georges Bizet,Pure - Maria Callas,trackdone,remote,TRUE,FALSE
0WajUW5XINeraP2w0F3F8E,20-07-2023 01:52,android,326169,Don,Miranda!,El Templo del Pop,clickrow,trackdone,TRUE,FALSE
7xrODhgXFNVsRtKoyt5rJo,20-07-2023 01:52,android,7747,"Cocaine Blues - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash,At Folsom Prison,trackdone,fwdbtn,TRUE,TRUE
6u6kH7V7Tx5xDJtF82vVw0,20-07-2023 01:56,android,190226,Estos Celos,Vicente Fernández,Vicente Fernandez Para Siempre,fwdbtn,trackdone,TRUE,FALSE
5ruzrDWcT0vuJIOMW7gMnW,20-07-2023 02:07,android,114656,The Adults Are Talking,The Strokes,The New Abnormal,trackdone,logout,TRUE,FALSE
5ruzrDWcT0vuJIOMW7gMnW,20-07-2023 03:41,android,194859,The Adults Are Talking,The Strokes,The New Abnormal,appload,trackdone,TRUE,FALSE
7xVpkVkd1klTzLJEysIR7z,20-07-2023 03:42,android,95955,Masters of War,Bob Dylan,The Freewheelin' Bob Dylan,trackdone,fwdbtn,TRUE,TRUE
6iLSVjetBzuGv1KIgan3HD,20-07-2023 03:42,android,2638,Let It Bleed,The Rolling Stones,Let It Bleed,fwdbtn,fwdbtn,TRUE,TRUE
27vdcGwGGZdFwKAYRfyoOU,20-07-2023 03:42,android,10346,Krampus,Houndmouth,From the Hills Below the City,fwdbtn,fwdbtn,TRUE,TRUE
63p5RMttPCSKESJoTDBzyR,20-07-2023 03:43,android,3620,Once - Demo; Acoustic,Liam Gallagher,Acoustic Sessions,fwdbtn,fwdbtn,TRUE,TRUE
0E4Y1XIbs8GrAT1YqVy6dq,20-07-2023 03:43,android,3612,Afterglow,Ed Sheeran,Afterglow,fwdbtn,fwdbtn,TRUE,TRUE
3CbAW3GjkBKfErt4LLbSzr,20-07-2023 03:58,android,325626,Stop Whispering,Radiohead,Pablo Honey,fwdbtn,trackdone,TRUE,FALSE
2qTvEdNY21mL9whUJot9Oc,20-07-2023 03:59,android,62032,Pledging My Time,Bob Dylan,Blonde On Blonde,trackdone,fwdbtn,TRUE,TRUE
5fc4y5RBH6K26lwUuQ0Ibx,20-07-2023 04:02,android,180213,Leavin' Trunk,The Black Keys,The Big Come Up,fwdbtn,trackdone,TRUE,FALSE
4dGewjZWQhWhWvgvLcMUmf,20-07-2023 04:30,android,45026,Drink With Me - Live,Anthony Crivello,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),trackdone,logout,TRUE,FALSE
4dGewjZWQhWhWvgvLcMUmf,20-07-2023 21:55,android,4513,Drink With Me - Live,Anthony Crivello,Les Misérables (10th Anniversary Concert Live at Royal Albert Hall),appload,fwdbtn,TRUE,TRUE
4WHaUo8JuELprxUmPFpSTe,20-07-2023 21:55,android,23,En Un Sólo Dia,Morat,Sobre El Amor Y Sus Efectos Secundarios,fwdbtn,fwdbtn,TRUE,TRUE
4hRr7buf4CbZmWAel0scL7,20-07-2023 21:55,android,6354,Four Winds,The Killers,Spaceman,fwdbtn,fwdbtn,TRUE,TRUE
1IerNONJm3SIp4T95IafJe,20-07-2023 21:55,android,2042,Trying So Hard Not To Know,Nathaniel Rateliff & The Night Sweats,Nathaniel Rateliff & The Night Sweats,fwdbtn,fwdbtn,TRUE,TRUE
3B3eOgLJSqPEA0RfboIQVM,20-07-2023 21:55,android,0,Skinny Love,Bon Iver,"For Emma, Forever Ago",fwdbtn,fwdbtn,TRUE,TRUE
3C542UknrX76XSRXTyQ1Qg,20-07-2023 21:55,android,772,Tighten Up,The Black Keys,Brothers,fwdbtn,fwdbtn,TRUE,TRUE
1mTWvb5uY8R6tU7iCLtiUo,20-07-2023 21:55,android,1399,Si Nos Dejan,José Alfredo Jimenez,Las 100 Clasicas Vol. 2,fwdbtn,fwdbtn,TRUE,TRUE
5j8cflZIx0GwvlkzPImbtK,20-07-2023 21:55,android,4384,"Baby, Let's Play House",Elvis Presley,A Boy From Tupelo: The Complete 1953-1955 Recordings,fwdbtn,fwdbtn,TRUE,TRUE
6QHYEZlm9wyfXfEM1vSu1P,20-07-2023 21:55,android,7430,Boots of Spanish Leather,Bob Dylan,The Times They Are A-Changin',fwdbtn,endplay,TRUE,TRUE
2HiEJnTMam9v7sybIZC5SL,20-07-2023 21:58,android,165520,Bésame Morenita,Caloncho,Bésame Morenita,clickrow,trackdone,TRUE,FALSE
2Rvhjn78vg0rnuBHCdtz9P,20-07-2023 22:02,android,267400,"Why Georgia - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,Where the Light Is: John Mayer Live In Los Angeles,trackdone,trackdone,TRUE,FALSE
6moGMWt8K47pryh8li1YNF,20-07-2023 22:03,android,5421,It Ain't Right,John Mayall & The Bluesbreakers,Blues Breakers,trackdone,fwdbtn,TRUE,TRUE
0FDzzruyVECATHXKHFs9eJ,20-07-2023 22:07,android,267866,A Sky Full of Stars,Coldplay,Ghost Stories,fwdbtn,trackdone,TRUE,FALSE
5TTGoX70AFrTvuEtqHK37S,20-07-2023 22:11,android,243131,No. 1 Party Anthem,Arctic Monkeys,AM,trackdone,trackdone,TRUE,FALSE
0S6CXA5LpRDX6b4akgrOot,20-07-2023 22:14,android,191426,Love is a Laserquest,Arctic Monkeys,Suck It and See,trackdone,trackdone,TRUE,FALSE
2lkhByonBkll8JmfScz0K5,20-07-2023 22:18,android,233840,Keep the Blues Away,Caamp,By and By,trackdone,trackdone,TRUE,FALSE
7qbRP2jO0Sq3kTYdEW1v00,20-07-2023 22:21,android,169146,Day Tripper - Remastered 2009,The Beatles,Past Masters,trackdone,trackdone,TRUE,FALSE
4IRHwIZHzlHT1FQpRa5RdE,20-07-2023 22:24,android,192826,Goodbye Yellow Brick Road - Remastered 2014,Elton John,Goodbye Yellow Brick Road - Remastered,trackdone,trackdone,TRUE,FALSE
2bzitsPcImYC6DZWvvLCQi,20-07-2023 22:29,android,210933,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,Origins,trackdone,trackdone,TRUE,FALSE
1lgtuKQkhlOr0LySn892KY,20-07-2023 22:33,android,214986,Greedy Soul,Liam Gallagher,As You Were,trackdone,trackdone,TRUE,FALSE
6dnXePvKM5M7O1AjGaJOd7,20-07-2023 22:33,android,12075,She Wandered Through the Garden Fence - 2009 Remaster,Procol Harum,Procol Harum,trackdone,fwdbtn,TRUE,TRUE
3mag0EHZ8EYkWQtS1z5qo5,20-07-2023 22:36,android,197640,Porque Puedo,Ricardo Arjona,Circo Soledad,fwdbtn,trackdone,TRUE,FALSE
0dEPlb8waIqRtKpLb3l6So,20-07-2023 22:40,android,238133,Fotografía,Juanes,Un Día Normal,trackdone,trackdone,TRUE,FALSE
0pCB9UWGXALpeXcns33vnL,20-07-2023 22:43,android,186813,Radioactive,Imagine Dragons,Night Visions,trackdone,trackdone,TRUE,FALSE
4cQIbDqCZrHknxlDUjRHZ0,20-07-2023 22:47,android,230226,Supersoaker,Kings of Leon,Mechanical Bull (Expanded Edition),trackdone,trackdone,TRUE,FALSE
6rHh8urosEFRI67xVa6fzU,20-07-2023 22:50,android,179106,The Fool On The Hill - Remastered 2009,The Beatles,Magical Mystery Tour,trackdone,trackdone,TRUE,FALSE
0ESdtt9cjGZUkUbaubSrv2,20-07-2023 22:53,android,167239,Goodbye Blue Sky,Pink Floyd,The Wall,trackdone,trackdone,TRUE,FALSE
2itBkHBUxGl4VfDj4HNyoD,20-07-2023 22:56,android,166706,She Belongs to Me,Bob Dylan,Bringing It All Back Home,trackdone,trackdone,TRUE,FALSE
3ntrdR24dLkKrzSGRv1FlH,20-07-2023 22:59,android,211666,Stand By Me - Remastered 2010,John Lennon,Rock 'N' Roll,trackdone,trackdone,TRUE,FALSE
0BSGaoMiJ5gTho2V1pLkDF,20-07-2023 22:59,android,7212,A Most Disgusting Song,Rodríguez,Coming From Reality,trackdone,fwdbtn,TRUE,TRUE
3if5BCKrShIHsYbs5IzTHH,20-07-2023 23:03,android,194200,Tiptoe,Imagine Dragons,Night Visions,fwdbtn,trackdone,TRUE,FALSE
1PnOzUB8CP0SVwVmMkqY3k,20-07-2023 23:03,android,24074,Bistro Fada,Stephane Wrembel,Midnight in Paris (Music from the Motion Picture),trackdone,fwdbtn,TRUE,TRUE
75TvalkkEyG3QwEFoFXeaf,20-07-2023 23:06,android,156573,You Don't Know My Name,The Kinks,Everybody's in Show-Biz,fwdbtn,trackdone,TRUE,FALSE
5LXDkzoej7blL7PbNM1Zin,20-07-2023 23:09,android,189226,You Only Live Once,The Strokes,First Impressions Of Earth,trackdone,trackdone,TRUE,FALSE
4VuS959DSpr82t3qBqCrWG,20-07-2023 23:13,android,221106,Supermarket Flowers,Ed Sheeran,÷,trackdone,trackdone,TRUE,FALSE
2wvMC5EyaaYQwBfiwwY2xE,20-07-2023 23:22,android,536226,Life's Been Good,Joe Walsh,"But Seriously, Folks...",trackdone,trackdone,TRUE,FALSE
1tZcw7GtIqviL32bzaKdSo,20-07-2023 23:26,android,233226,(Nice Dream),Radiohead,The Bends,trackdone,trackdone,TRUE,FALSE
22liiDlooc4K8QlmveDq8b,20-07-2023 23:30,android,262655,Let It Rain,Zac Brown Band,"The Grohl Sessions, Vol. 1",trackdone,trackdone,TRUE,FALSE
2qkeodJXQPyrnPLXvUb9MJ,20-07-2023 23:34,android,254800,Hudson,Vampire Weekend,Modern Vampires of the City,trackdone,trackdone,TRUE,FALSE
18lR4BzEs7e3qzc0KVkTpU,20-07-2023 23:46,android,11704,What I've Done,Linkin Park,Minutes to Midnight,trackdone,logout,TRUE,FALSE
22LGgFochmXJw5vVr5knDl,21-07-2023 00:06,mac,211998,Optimista,Caloncho,Bálsamo,remote,trackdone,FALSE,FALSE
2HiEJnTMam9v7sybIZC5SL,21-07-2023 00:08,mac,165418,Bésame Morenita,Caloncho,Bésame Morenita,trackdone,trackdone,FALSE,FALSE
2EfDz9cgsVfwM1AcDWsSyN,21-07-2023 03:04,android,228466,Golden Choice,Little Jesus,Río Salvaje,clickrow,trackdone,FALSE,FALSE
75NBuHx7ad04FAXKsoEbrg,21-07-2023 03:08,android,239613,Qué Rico,Los Amigos Invisibles,Arepa 3000,trackdone,trackdone,FALSE,FALSE
0FnWZZTkUeenPGOxIF247f,21-07-2023 03:10,android,160612,Paraíso,Lilly Yan,Paraíso,trackdone,trackdone,FALSE,FALSE
3KuWAnuZHNMsp7VIJyPyyr,21-07-2023 03:13,android,166573,Perdiendo la Cabeza,Indios,Besos en la Espalda,trackdone,trackdone,FALSE,FALSE
0MArhYeFvgi8V2Pj3ecwBs,21-07-2023 03:18,android,277573,La Declaración,El Zar,La Declaración,trackdone,trackdone,FALSE,FALSE
49fa5bKsBZA5A360ZD2n1c,21-07-2023 03:22,android,249250,Parar el Tiempo,Cimafunk,Terapia,trackdone,trackdone,FALSE,FALSE
3ODOLzIiOCWiyRE1Wy9KLG,21-07-2023 03:26,android,237262,Tú,Orquesta Discotheque,Música Moderna,trackdone,trackdone,FALSE,FALSE
2LWqH7TB7GY9Bvme8FF7Ac,21-07-2023 03:29,android,185994,Despacio,Isla de Caras,Chango,trackdone,trackdone,FALSE,FALSE
6MWaf0c7rvbvVH5V2zmHJn,21-07-2023 03:32,android,196874,Young Girl,Midnight Generation,Funk Your Bones (Side B),trackdone,trackdone,FALSE,FALSE
25w814wNZ7B0XoVBV5miTs,21-07-2023 03:38,android,326040,Trágame Tierra,Little Jesus,Río Salvaje,trackdone,trackdone,FALSE,FALSE
6xyyEGR8dSPYwxFvRzRt3A,21-07-2023 03:41,android,178285,Fugaz,Marte,Fugaz,trackdone,trackdone,FALSE,FALSE
4ahWVoHIxMfoLksp36A1mf,21-07-2023 03:45,android,218666,Ultra-Funk,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,trackdone,trackdone,FALSE,FALSE
5uJC0Bx0EO5Mrk9n2NDKJa,21-07-2023 03:48,android,219505,Comida,No Te Va Gustar,Comida,trackdone,trackdone,FALSE,FALSE
704w7nDWknuIV05nSWoXEw,21-07-2023 03:52,android,229080,Atómico,Jungle Fire,Jungle Fire,trackdone,trackdone,FALSE,FALSE
5WFAEA3YAcQtFUdwScD2ut,21-07-2023 03:56,android,237909,nuncatevayasnunca,Floridablanca,Hay frases que sólo escuchamos de noche,trackdone,trackdone,FALSE,FALSE
0DdyERdVfKbtLZyR87xBZo,21-07-2023 04:00,android,232179,El Potaje,Cimafunk,El Potaje,trackdone,trackdone,FALSE,FALSE
53cRE3WlbO3mH0f9npC1FP,21-07-2023 04:03,android,212195,Bajo las Luces,Rubytates,Bajo las Luces,trackdone,trackdone,FALSE,FALSE
5GpngZwVz4DO2jLBV9d7iZ,21-07-2023 04:07,android,211281,Gobiérname,Diamante Eléctrico,Leche de Tigre,trackdone,trackdone,FALSE,FALSE
02OLbvjFRd9dCVNPbZCjXo,21-07-2023 04:09,android,144958,Maldita Cachá,Los Rivera Destino,Maldita Cachá,trackdone,trackdone,FALSE,FALSE
27RYTzNT0acGE5rCsEzgBr,21-07-2023 04:13,android,128613,El Derroche - Crónica De Fiesta Pt.1,Caloncho,Fruta,clickrow,trackdone,TRUE,FALSE
7D49Iig0avHre9RFSUMkd2,21-07-2023 04:17,android,234546,I Lived,OneRepublic,Native,trackdone,trackdone,TRUE,FALSE
2lwwrWVKdf3LR9lbbhnr6R,21-07-2023 04:21,android,208466,Float On,Modest Mouse,Good News For People Who Love Bad News,trackdone,trackdone,TRUE,FALSE
3K10pmwoFZt5N6ESWvDQkv,21-07-2023 04:26,android,340040,Gates of Eden,Bob Dylan,Bringing It All Back Home,trackdone,trackdone,TRUE,FALSE
6Vg3QC5UcpdAcGXgUqkjIX,21-07-2023 04:30,android,241653,If You Ever Come Back,The Script,Science & Faith,trackdone,trackdone,TRUE,FALSE
0i8kmubjCbHEuMABXMXCqG,21-07-2023 04:34,android,219337,Never Gonna Give You Up,The Black Keys,Brothers,trackdone,trackdone,TRUE,FALSE
3iBemYZi4lw53UYDlxqMlw,21-07-2023 04:38,android,233240,I Hung My Head,Johnny Cash,American IV: The Man Comes Around,trackdone,trackdone,TRUE,FALSE
0BCPKOYdS2jbQ8iyB56Zns,21-07-2023 04:43,android,307879,Clocks,Coldplay,A Rush of Blood to the Head,trackdone,trackdone,TRUE,FALSE
5OopR4VVuv6WK07X8ZM9v7,21-07-2023 04:46,android,181533,We Are The Champions,Queen,News Of The World,trackdone,trackdone,TRUE,FALSE
0EE9L8Gt2f2ftxwZLX8SwT,21-07-2023 04:51,android,288453,In The Car Outside - Abridged,The Killers,Pressure Machine,trackdone,trackdone,TRUE,FALSE
4NfK33ReDnc5qJluvErGnF,21-07-2023 05:15,android,176595,Out on the Town - Bonus Track,fun.,Some Nights,trackdone,logout,TRUE,FALSE
27RYTzNT0acGE5rCsEzgBr,21-07-2023 06:09,android,128613,El Derroche - Crónica De Fiesta Pt.1,Caloncho,Fruta,clickrow,trackdone,TRUE,FALSE
22LGgFochmXJw5vVr5knDl,21-07-2023 06:13,android,212226,Optimista,Caloncho,Bálsamo,trackdone,trackdone,FALSE,FALSE
2HiEJnTMam9v7sybIZC5SL,21-07-2023 06:16,android,165520,Bésame Morenita,Caloncho,Bésame Morenita,trackdone,trackdone,FALSE,FALSE
7eCDfoEl8UGeWqcpRO5lgz,21-07-2023 06:19,android,196266,Brillo Mio,Caloncho,Bálsamo,trackdone,trackdone,FALSE,FALSE
0WajUW5XINeraP2w0F3F8E,21-07-2023 06:22,android,183973,Don,Miranda!,El Templo del Pop,trackdone,trackdone,FALSE,FALSE
5HTHYYmcoqh1FrAhchKeSF,21-07-2023 06:26,android,225378,Alaska,Caiola,Only Real When Shared,trackdone,trackdone,FALSE,FALSE
7wWr0jb8Z1FZaEkb977AK0,21-07-2023 06:27,android,92689,My Ego Dies At The End,Jensen McRae,My Ego Dies At The End,trackdone,fwdbtn,FALSE,TRUE
7wmdHHnTw5NChtc4zmNLB5,21-07-2023 06:27,android,1052,Sun,Adrián Berenguer,Beyond,fwdbtn,fwdbtn,FALSE,TRUE
7pOWWGpUc3T05IXfymgIP3,21-07-2023 06:27,android,2118,This Magic Moment,The Drifters,Up on the Roof: The Best of the Drifters,fwdbtn,fwdbtn,FALSE,TRUE
7ouMYWpwJ422jRcDASZB7P,21-07-2023 06:27,android,1141,Knights of Cydonia,Muse,Black Holes and Revelations,fwdbtn,fwdbtn,FALSE,TRUE
1ACZpHI5vZ5Ea4xGlkdGWM,21-07-2023 06:31,android,183942,Crazy Rap (Colt 45 & 2 Zig Zags),Afroman,The Good Times,fwdbtn,trackdone,FALSE,FALSE
0rRboI6IRuGx56Dq3UdYY4,21-07-2023 06:34,android,197760,Because I Got High,Afroman,The Good Times,trackdone,trackdone,FALSE,FALSE
6ln4vL99OGZByyxRzIo5mp,21-07-2023 06:35,android,76071,Rigoletto: Parmi veder le lagrime,Giuseppe Verdi,The Pavarotti Edition,trackdone,fwdbtn,FALSE,TRUE
1aedGJcS0OmGSzzO5iskIV,21-07-2023 06:35,android,23,"L'elisir d'amore / Act 2: ""Una furtiva lagrima...Eccola!""",Gaetano Donizetti,Donizetti: L'Elisir d'Amore,fwdbtn,fwdbtn,FALSE,TRUE
09nDcxFx9DAkpfxDjse4gZ,21-07-2023 06:36,android,38767,Shoegaze,Alabama Shakes,Sound & Color,fwdbtn,endplay,FALSE,TRUE
0Xn1VqBjoL4PAGxyatEO0Z,21-07-2023 06:39,android,188040,Gotas De Agua Dulce,Juanes,La Vida Es Un Ratico,clickrow,trackdone,FALSE,FALSE
3b1IQflSLrgzYQPGFzI9cl,21-07-2023 06:43,android,250693,Es Por Ti,Juanes,Un Día Normal,trackdone,trackdone,FALSE,FALSE
0xEbpV6nnuXFtCUc17lB0B,21-07-2023 06:47,android,211613,Flores en Febrero,Los Claxons,Camino a Encontrarte (Edición Especial),trackdone,trackdone,FALSE,FALSE
7tQInAl0hmdqdoHDaQTG5f,21-07-2023 06:50,android,201840,Viernes de Webeo,Panteon Rococo,Viernes de Webeo,trackdone,trackdone,FALSE,FALSE
5bymCzswBkt0deeD1hlTIq,21-07-2023 06:54,android,255506,La Dosis Perfecta,Panteon Rococo,A la Izquierda de la Tierra,trackdone,trackdone,FALSE,FALSE
1v3rQg6uPY6AnOY5TtxN7I,21-07-2023 06:57,android,168245,La Carencia,Panteon Rococo,Compañeros Musicales,trackdone,fwdbtn,FALSE,TRUE
6pgaDhAVcTbvURjdZFBSPk,21-07-2023 06:57,android,1111,No Tengo Dinero,Juanes,Origen,fwdbtn,fwdbtn,FALSE,TRUE
4jikVslCvDrDysc3p4tFHM,21-07-2023 06:57,android,1060,Vendedora de Caricias,Panteon Rococo,Panteón Rococó,fwdbtn,fwdbtn,FALSE,TRUE
1DrirX7vAJMDAoz37ZbSeA,21-07-2023 06:57,android,919,Leaves That Are Green,Simon & Garfunkel,Sounds Of Silence,fwdbtn,fwdbtn,FALSE,TRUE
14CsqOaDkOkrZ49UJLtuOJ,21-07-2023 06:57,android,655,"So Long, Marianne",Leonard Cohen,Songs Of Leonard Cohen,fwdbtn,fwdbtn,FALSE,TRUE
0eBryM7ePQH3Klt3jz8xZd,21-07-2023 06:57,android,1367,First Day of My Life,Bright Eyes,"I'm Wide Awake, It's Morning",fwdbtn,fwdbtn,FALSE,TRUE
0Ro68drOzUTGiDUzr9iqH1,21-07-2023 06:57,android,1392,Vamonos,Pedro Guerra,Contigo En La Distancia,fwdbtn,fwdbtn,FALSE,TRUE
0wmYFlVkmGVUtfcY1r0SrP,21-07-2023 06:57,android,628,Grita,Jarabe De Palo,La Flaca,fwdbtn,fwdbtn,FALSE,TRUE
6JvWFRhirqkfbotNl1Hlys,21-07-2023 06:57,android,1765,"Qué bueno, qué bueno (feat. Jorge Drexler)",Jarabe De Palo,Un metro cuadrado,fwdbtn,fwdbtn,FALSE,TRUE
39tN3TRbpPvm4rqdMn7hZ9,21-07-2023 06:57,android,968,Castillos en el aire,Alberto Cortez,Castillos en el aire,fwdbtn,fwdbtn,FALSE,TRUE
5amRCa30Hsr59d751T8aMU,21-07-2023 06:57,android,828,Outro,Diles que no me maten,La Vida De Alguien Más,fwdbtn,fwdbtn,FALSE,TRUE
6QugbJPGfdYM5ncOEKyGYu,21-07-2023 06:57,android,827,La Magdalena,Pablo Milanés,Pablo Querido,fwdbtn,fwdbtn,FALSE,TRUE
1cqlBqJC2FL38DYTXgvQIW,21-07-2023 06:57,android,684,Anoche Soñé Contigo,Kevin Johansen,Logo,fwdbtn,fwdbtn,FALSE,TRUE
2CFDPiNUxcSOqfQtUHYNxF,21-07-2023 06:57,android,23,De Nada Sirve,No Te Va Gustar,Otras Canciones,fwdbtn,backbtn,FALSE,TRUE
